I_CODE	A_TYPE	M_TYPE	PRODUCT_CYCLIC	RISK_GRADE	COLLECT_CURRENCY	COLLECT_DATE_BEG	COLLECT_DATE_END	BASE_SALE_AMOUNT	REDEEM_SETTLE_ACCOUNT_NAME	REP_MTR_DATE	REP_RTN_RATE	REP_BEG_DATE	START_DT
FSAA1553KB	SPT_LBS	X_CNBD		2	CNY	2015-07-02	2015-07-02	100000.000000	非凡资产管理季增利普通款	2015-10-09	0.053500	2015-07-09	2015/10/15
FSAA1579CB	SPT_LBS	X_CNBD		2	CNY	2015-09-29	2015-09-29	50000.000000	非凡资产管理35天增利普通款	2015-11-12	0.051500	2015-10-08	2015/10/15
FSAA13301D	SPT_LBS	X_CNBD	112	2	CNY	2014-01-10	2014-01-14	1000000.000000		2014-04-15	0.060000	2014-01-15	2015/10/15
FSAA15318B	SPT_LBS	X_CNBD		2	CNY	2015-07-02	2015-07-02	200000.000000	非凡资产管理半年增利高端款	2016-01-06	0.054000	2015-07-06	2015/10/15
FSAA15469D	SPT_LBS	X_CNBD		2	CNY	2015-09-29	2015-09-29	1000000.000000	非凡资产管理35天增利尊享款	2015-11-12	0.051500	2015-10-08	2015/10/15
FSAA15062A	SPT_LBS	X_CNBD		2	CNY	2015-02-05	2015-02-05	50000.000000	非凡资产管理双月增利普通款	2015-04-09	0.054500	2015-02-09	2015/12/21
FSAA15626F	SPT_LBS	X_CNBD		2	CNY	2015-12-29	2015-12-29	100000.000000	非凡资产管理双月增利普通款	2016-03-04	0.047000	2016-01-04	2015/12/28
FGAA15259C	SPT_LBS	X_CNBD		2	CNY	2015-04-15	2015-04-15	100000000.000000	非凡资产管理季增利对公款	2015-07-15	0.055500	2015-04-15	2015/12/21
FGAA13086A	SPT_LBS	X_CNBD	0	2	CNY	2013-06-06	2013-06-06	500000.000000	非凡资产管理双月增利对公款	2013-08-13	0.041000	2013-06-13	2015/10/15
FSAA15178A	SPT_LBS	X_CNBD		2	CNY	2015-04-13	2015-04-13	50000.000000	非凡资产管理4个月增利普通款	2015-08-20	0.052500	2015-04-16	2015/12/21
FSAA15188A	SPT_LBS	X_CNBD		2	CNY	2015-04-20	2015-04-20	50000.000000	非凡资产管理双月增利普通款	2015-06-23	0.052000	2015-04-23	2015/12/21
FGAA15294Z	SPT_LBS	X_CNBD		2	CNY	2015-04-22	2015-04-22	10000000.000000	非凡资产管理35天增利对公款	2015-05-27	0.053000	2015-04-22	2015/12/21
FSAA13297D	SPT_LBS	X_CNBD	111	2	CNY	2014-01-07	2014-01-09	1000000.000000		2014-04-10	0.060000	2014-01-10	2015/10/15
FGAA15748Z	SPT_LBS	X_CNBD		2	CNY	2015-12-15	2015-12-15	100000000.000000	非凡资产管理一年增利对公款	2016-12-01	0.042500	2015-12-15	2015/12/21
FSFA15239A	SPT_LBS	X_CNBD		1	CNY	2015-11-26	2015-11-26	50000.000000	非凡资产管理半年保本普通款	2016-05-30	0.038500	2015-11-30	2015/11/26
FSAA15050D	SPT_LBS	X_CNBD		2	CNY	2015-01-29	2015-01-29	1000000.000000	非凡资产管理双月增利尊享款	2015-04-02	0.055500	2015-02-02	2015/12/21
FSAA13098K	SPT_LBS	X_CNBD	0	2	CNY	2013-07-02	2013-07-02	1000000.000000	非凡资产管理双月增利尊享款	2013-09-04	0.064500	2013-07-04	2015/10/15
FSAA15150A	SPT_LBS	X_CNBD		2	CNY	2015-03-25	2015-03-25	50000.000000	非凡资产管理半年增利普通款	2015-10-08	0.053500	2015-04-01	2015/10/15
FSFA14076A	SPT_LBS	X_CNBD		2	CNY	2014-12-05	2014-12-05	50000.000000	非凡资产管理季保本普通款	2015-03-09	0.043000	2014-12-09	2015/10/15
FSAA1623AA	SPT_LBS	X_CNBD		2	CNY	2016-03-30	2016-03-30	50000.000000	非凡资产管理35天增利普通款	2016-05-10	0.042500	2016-04-05	2016/3/29
FGAA14033C	SPT_LBS	X_CNBD	121	2	CNY	2014-03-18	2014-03-18	100000000.000000		2014-04-22	0.051000	2014-03-18	2015/10/15
FSAA16051B	SPT_LBS	X_CNBD		2	CNY	2016-02-05	2016-02-05	200000.000000	非凡资产管理季增利高端款	2016-05-16	0.044000	2016-02-15	2016/2/4
FSFA15197A	SPT_LBS	X_CNBD		1	CNY	2015-09-30	2015-09-30	50000.000000	非凡资产管理双月保本普通款	2015-12-09	0.039000	2015-10-09	2015/10/15
FGAA15688B	SPT_LBS	X_CNBD		2	CNY	2015-12-07	2015-12-07	500000.000000	非凡资产管理4个月增利对公款	2016-04-14	0.043500	2015-12-10	2015/12/21
FGAA14057B	SPT_LBS	X_CNBD	127	2	CNY	2014-04-28	2014-04-29	500000.000000		2014-06-04	0.050000	2014-04-30	2015/10/15
FSAA14238B	SPT_LBS	X_CNBD		2	CNY	2014-08-12	2014-08-12	200000.000000	非凡资产管理双月增利高端款	2014-10-15	0.052000	2014-08-15	2015/10/15
FSAA1623EB	SPT_LBS	X_CNBD		2	CNY	2016-03-30	2016-03-30	100000.000000	非凡资产管理双月增利普通款	2016-06-06	0.043500	2016-04-05	2016/3/29
FGAA14139B	SPT_LBS	X_CNBD		2	CNY	2014-09-15	2014-09-15	500000.000000	非凡资产管理季增利对公款	2014-12-18	0.050500	2014-09-18	2015/10/15
FSAA14449E	SPT_LBS	X_CNBD		2	CNY	2014-12-26	2014-12-26	10000000.000000	非凡资产管理35天增利尊特款	2015-02-03	0.058500	2014-12-30	2015/10/15
FGAA15535A	SPT_LBS	X_CNBD		2	CNY	2015-07-30	2015-07-30	500000.000000	非凡资产管理双月增利对公款	2015-10-08	0.048000	2015-08-03	2015/10/15
FGAA14193G	SPT_LBS	X_CNBD		2	CNY	2014-12-26	2014-12-26	10000000.000000	非凡资产管理35天增利对公款	2015-01-30	0.059000	2014-12-26	2015/10/15
FGAA15690Z	SPT_LBS	X_CNBD		2	CNY	2015-12-03	2015-12-03	100000000.000000	非凡资产管理半年增利对公款	2016-05-26	0.042500	2015-12-03	2015/12/21
FSAA15370F	SPT_LBS	X_CNBD		2	CNY	2015-07-30	2015-07-30	100000.000000	非凡资产管理4个月增利普通款	2015-12-10	0.052500	2015-08-06	2015/10/15
FSAA14310B	SPT_LBS	X_CNBD		2	CNY	2014-09-28	2014-09-28	200000.000000	非凡资产管理半年增利高端款	2015-04-08	0.054500	2014-10-08	2015/10/15
FSAA1551EC	SPT_LBS	X_CNBD		2	CNY	2015-06-26	2015-06-26	100000.000000	非凡资产管理双月增利普通款	2015-09-02	0.053500	2015-07-02	2015/10/15
FSAA14075D	SPT_LBS	X_CNBD	122	2	CNY	2014-03-19	2014-03-19	1000000.000000	非凡资产管理季增利尊享款	2014-06-25	0.057500	2014-03-25	2015/10/15
FGAA15280Z	SPT_LBS	X_CNBD		2	CNY	2015-04-17	2015-04-17	50000000.000000	非凡资产管理双月增利对公款	2015-06-16	0.054000	2015-04-20	2015/12/21
FGAE136005	SPT_NWM	X_CNBD	2	2	CNY	2013-12-11	2013-12-11	500000.000000	非凡资产管理“智赢”5号对公款	2099-12-31	0.000000	2013-12-20	2015/11/23
FGAA15241A	SPT_LBS	X_CNBD		2	CNY	2015-04-09	2015-04-09	500000.000000	非凡资产管理35天增利对公款	2015-05-18	0.053500	2015-04-13	2015/12/21
FSAA13028A	SPT_LBS	X_CNBD	0	2	CNY	2013-02-21	2013-02-21	50000.000000	非凡资产管理半年增利普通款	2013-08-28	0.047500	2013-02-28	2015/10/15
FSAA13167B	SPT_LBS	X_CNBD	095	2	CNY	2013-09-16	2013-09-21	200000.000000		2013-10-28	0.052000	2013-09-22	2015/10/15
FGAA15569P	SPT_LBS	X_CNBD		2	CNY	2015-08-25	2015-08-25	500000.000000	非凡资产管理35天增利对公款	2015-10-08	0.051000	2015-08-28	2015/10/15
FSAA13275N	SPT_LBS	X_CNBD	109	2	CNY	2013-12-20	2013-12-23	100000.000000		2014-01-28	0.064500	2013-12-24	2015/10/15
FSFA14069A	SPT_LBS	X_CNBD		2	CNY	2014-11-26	2014-11-26	50000.000000	非凡资产管理35天保本普通款	2015-01-06	0.041000	2014-12-02	2015/10/15
FSAA15004A	SPT_LBS	X_CNBD		2	CNY	2015-01-04	2015-01-04	50000.000000	非凡资产管理4个月增利普通款	2015-05-12	0.052500	2015-01-06	2015/12/21
FGAA15519Z	SPT_LBS	X_CNBD		2	CNY	2015-07-20	2015-07-20	100000000.000000	非凡资产管理35天增利对公款	2015-08-24	0.045000	2015-07-20	2015/10/15
FSAA14169D	SPT_LBS	X_CNBD	134	2	CNY	2014-06-13	2014-06-13	1000000.000000	非凡资产管理35天增利尊享款	2014-07-22	0.055500	2014-06-17	2015/10/15
FGFA15009A	SPT_LBS	X_CNBD		1	CNY	2015-01-29	2015-01-29	500000.000000	非凡资产管理35天保本对公款	2015-03-11	0.041000	2015-02-04	2015/10/15
FSAA13195M	SPT_LBS	X_CNBD		2	CNY	2013-10-11	2013-10-11	50000.000000		2013-11-19	0.049500	2013-10-15	2015/10/15
FSAA13024G	SPT_LBS	X_CNBD	0	2	CNY	2013-02-17	2013-02-17	50000.000000	非凡资产管理半年增利普通款	2013-08-21	0.047000	2013-02-21	2015/10/15
FGAA15553C	SPT_LBS	X_CNBD		2	CNY	2015-08-13	2015-08-13	10000000.000000	非凡资产管理季增利对公款	2015-11-12	0.044000	2015-08-13	2015/10/15
FSAA14347E	SPT_LBS	X_CNBD		2	CNY	2014-10-27	2014-10-27	10000000.000000	非凡资产管理35天增利尊特款	2014-12-05	0.053000	2014-10-31	2015/10/15
FSAA15390B	SPT_LBS	X_CNBD		2	CNY	2015-08-12	2015-08-12	200000.000000	非凡资产管理半年增利高端款	2016-02-17	0.052000	2015-08-17	2015/10/15
FSAA16079D	SPT_LBS	X_CNBD		2	CNY	2016-02-29	2016-02-29	1000000.000000	非凡资产管理35天增利尊享款	2016-04-07	0.044000	2016-03-03	2016/2/24
FSAA1621KB	SPT_LBS	X_CNBD		2	CNY	2016-03-24	2016-03-24	100000.000000	非凡资产管理季增利普通款	2016-06-30	0.043500	2016-03-30	2016/3/23
FSAA15435A	SPT_LBS	X_CNBD		2	CNY	2015-09-16	2015-09-16	50000.000000	非凡资产管理季增利普通款	2015-12-18	0.048000	2015-09-18	2015/10/15
FSFA14086A	SPT_LBS	X_CNBD		2	CNY	2014-12-17	2014-12-17	50000.000000	非凡资产管理季保本普通款	2015-03-24	0.043000	2014-12-24	2015/10/15
FSAA14244A	SPT_LBS	X_CNBD		2	CNY	2014-08-14	2014-08-14	50000.000000	非凡资产管理半年增利普通款	2015-02-17	0.052500	2014-08-18	2015/12/21
FSAA1543XA	SPT_LBS	X_CNBD		2	CNY	2015-05-28	2015-05-28	100000.000000	非凡资产管理半年增利普通款	2015-12-01	0.053500	2015-06-01	2015/10/15
FSAA15055D	SPT_LBS	X_CNBD		2	CNY	2015-02-03	2015-02-03	1000000.000000	非凡资产管理35天增利尊享款	2015-03-13	0.054000	2015-02-06	2015/12/21
FSAA15412B	SPT_LBS	X_CNBD		2	CNY	2015-08-25	2015-08-25	200000.000000	非凡资产管理4个月增利高端款	2016-01-06	0.049500	2015-09-02	2015/10/15
FSAA13114R	SPT_LBS	X_CNBD	0	2	CNY	2013-07-24	2013-07-24	100000.000000	非凡资产管理双月增利普通款	2013-09-29	0.052000	2013-07-29	2015/10/15
FSAA1519BA	SPT_LBS	X_CNBD		2	CNY	2015-03-06	2015-03-06	100000.000000	非凡资产管理35天增利普通款	2015-04-14	0.055000	2015-03-10	2015/12/21
FSAA15181D	SPT_LBS	X_CNBD		2	CNY	2015-04-15	2015-04-15	1000000.000000	非凡资产管理35天增利尊享款	2015-05-26	0.054500	2015-04-21	2015/12/21
FGAA13157A	SPT_LBS	X_CNBD	100	2	CNY	2013-10-17	2013-10-20	500000.000000		2013-11-25	0.048000	2013-10-21	2015/10/15
FSAA15524F	SPT_LBS	X_CNBD		2	CNY	2015-10-30	2015-10-30	100000.000000	非凡资产管理双月增利普通款	2016-01-05	0.048000	2015-11-05	2015/10/28
FGAA14081A	SPT_LBS	X_CNBD	133	2	CNY	2014-06-05	2014-06-05	500000.000000	非凡资产管理35天增利对公款	2014-07-14	0.050000	2014-06-09	2015/10/15
FGAA14199T	SPT_LBS	X_CNBD		2	CNY	2014-12-25	2014-12-25	10000000.000000	非凡资产管理季增利对公款	2015-03-30	0.056000	2014-12-29	2015/10/15
FGAA15102A	SPT_LBS	X_CNBD		2	CNY	2015-02-09	2015-02-09	500000.000000	非凡资产管理35天增利对公款	2015-03-19	0.054000	2015-02-12	2015/12/21
FSAA14250B	SPT_LBS	X_CNBD		2	CNY	2014-08-21	2014-08-21	200000.000000	非凡资产管理双月增利高端款	2014-10-27	0.053000	2014-08-25	2015/12/21
FSAA15487F	SPT_LBS	X_CNBD		2	CNY	2015-10-09	2015-10-09	100000.000000	非凡资产管理35天增利普通款	2015-11-19	0.049500	2015-10-15	2015/10/15
FGAA13172A	SPT_LBS	X_CNBD	103	2	CNY	2013-11-07	2013-11-13	500000.000000		2014-05-14	0.055000	2013-11-14	2015/10/15
FSAA13208A	SPT_LBS	X_CNBD	100	2	CNY	2013-10-21	2013-10-23	50000.000000		2013-12-24	0.049000	2013-10-24	2015/10/15
FGFA15112A	SPT_LBS	X_CNBD		1	CNY	2015-09-24	2015-09-24	500000.000000	非凡资产管理季保本对公款	2015-12-29	0.036500	2015-09-29	2015/10/15
FSAA14061D	SPT_LBS	X_CNBD	120	2	CNY	2014-03-10	2014-03-12	1000000.000000		2014-04-17	0.058000	2014-03-13	2015/10/15
FSAA159FAB	SPT_LBS	X_CNBD		2	CNY	2015-12-30	2015-12-30	100000.000000	非凡资产管理35天增利普通款	2016-02-14	0.047000	2016-01-06	2015/12/29
FGAA14120A	SPT_LBS	X_CNBD		2	CNY	2014-08-07	2014-08-07	500000.000000	非凡资产管理半年增利对公款	2015-02-11	0.051500	2014-08-11	2015/10/15
FGAA14015T	SPT_LBS	X_CNBD	116	2	CNY	2014-02-07	2014-02-10	10000000.000000		2014-05-12	0.056000	2014-02-11	2015/10/15
FGAA14175A	SPT_LBS	X_CNBD		2	CNY	2014-11-13	2014-11-13	500000.000000	非凡资产管理季增利对公款	2015-02-17	0.050000	2014-11-18	2015/10/15
FSAA15001D	SPT_LBS	X_CNBD		2	CNY	2015-01-04	2015-01-04	1000000.000000	非凡资产管理35天增利尊享款	2015-02-10	0.056000	2015-01-06	2015/12/21
FSAA1599PA	SPT_LBS	X_CNBD		2	CNY	2015-12-10	2015-12-10	50000.000000	非凡资产管理4个月增利普通款	2016-04-21	0.045500	2015-12-17	2015/12/21
FGAA14081B	SPT_LBS	X_CNBD	133	2	CNY	2014-06-09	2014-06-09	500000.000000	非凡资产管理35天增利对公款	2014-07-17	0.050000	2014-06-12	2015/10/15
FGAA15225T	SPT_LBS	X_CNBD		2	CNY	2015-04-02	2015-04-02	10000000.000000	非凡资产管理季增利对公款	2015-07-07	0.055000	2015-04-07	2015/12/21
FGAA15128A	SPT_LBS	X_CNBD		2	CNY	2015-02-16	2015-02-16	500000.000000	非凡资产管理双月增利对公款	2015-04-27	0.055500	2015-02-26	2015/12/21
FGAA15179A	SPT_LBS	X_CNBD		2	CNY	2015-03-12	2015-03-12	500000.000000	非凡资产管理半年增利对公款	2015-09-16	0.054000	2015-03-16	2015/10/15
FGAA14010T	SPT_LBS	X_CNBD	115	2	CNY	2014-01-29	2014-02-06	10000000.000000		2014-04-08	0.057000	2014-02-07	2015/10/15
FSAA13089M	SPT_LBS	X_CNBD	0	2	CNY	2013-06-14	2013-06-14	50000.000000	非凡资产管理35天增利普通款	2013-07-23	0.047500	2013-06-18	2015/10/15
FGAA14098B	SPT_LBS	X_CNBD		2	CNY	2014-07-07	2014-07-07	500000.000000	非凡资产管理双月增利对公款	2014-09-10	0.051000	2014-07-10	2015/10/15
FSAA15380F	SPT_LBS	X_CNBD		2	CNY	2015-08-06	2015-08-06	100000.000000	非凡资产管理双月增利普通款	2015-10-13	0.052000	2015-08-13	2015/10/15
FSAA1603MA	SPT_LBS	X_CNBD		2	CNY	2016-01-14	2016-01-14	100000.000000	非凡资产管理季增利普通款	2016-04-21	0.048500	2016-01-21	2016/1/13
FGAA15101A	SPT_LBS	X_CNBD		2	CNY	2015-02-05	2015-02-05	500000.000000	非凡资产管理35天增利对公款	2015-03-16	0.054000	2015-02-09	2015/12/21
FSAA13299A	SPT_LBS	X_CNBD	112	2	CNY	2014-01-08	2014-01-12	50000.000000		2014-02-17	0.056000	2014-01-13	2015/10/15
FSAA1549SC	SPT_LBS	X_CNBD		2	CNY	2015-06-18	2015-06-18	50000.000000	非凡资产管理4个月增利普通款	2015-10-29	0.055500	2015-06-25	2015/10/15
FSAA15201A	SPT_LBS	X_CNBD		2	CNY	2015-04-27	2015-04-27	50000.000000	非凡资产管理季增利普通款	2015-07-30	0.053000	2015-04-30	2015/12/21
FGAA14138A	SPT_LBS	X_CNBD		2	CNY	2014-09-12	2014-09-12	500000.000000	非凡资产管理双月增利对公款	2014-11-17	0.050500	2014-09-15	2015/10/15
FSAA1627AB	SPT_LBS	X_CNBD		2	CNY	2016-04-14	2016-04-14	100000.000000	非凡资产管理35天增利普通款	2016-05-26	0.042000	2016-04-21	2016/4/13
FGAA14026T	SPT_LBS	X_CNBD	119	2	CNY	2014-02-27	2014-03-03	10000000.000000		2014-05-04	0.053000	2014-03-04	2015/10/15
FGAA14082E	SPT_LBS	X_CNBD		2	CNY	2014-06-12	2014-06-12	100000000.000000	非凡资产管理双月增利对公款	2014-08-12	0.053000	2014-06-12	2015/10/15
FSAA1599EB	SPT_LBS	X_CNBD		2	CNY	2015-12-14	2015-12-14	100000.000000	非凡资产管理双月增利普通款	2016-02-17	0.047500	2015-12-17	2015/12/9
FSAA16126B	SPT_LBS	X_CNBD		2	CNY	2016-03-23	2016-03-23	200000.000000	非凡资产管理半年增利高端款	2016-09-28	0.043500	2016-03-28	2016/3/23
FSAA16094A	SPT_LBS	X_CNBD		2	CNY	2016-03-07	2016-03-07	50000.000000	非凡资产管理4个月增利普通款	2016-07-14	0.043000	2016-03-10	2016/3/23
FSAA1537EA	SPT_LBS	X_CNBD		2	CNY	2015-05-07	2015-05-07	50000.000000	非凡资产管理双月增利普通款	2015-07-14	0.054000	2015-05-14	2015/12/21
FSAA14235M	SPT_LBS	X_CNBD		2	CNY	2014-08-07	2014-08-07	50000.000000	非凡资产管理季增利普通款	2014-11-13	0.053000	2014-08-14	2015/10/15
FSAA15406A	SPT_LBS	X_CNBD		2	CNY	2015-08-24	2015-08-24	50000.000000	非凡资产管理4个月增利普通款	2015-12-31	0.050000	2015-08-27	2015/10/15
FGFA15098A	SPT_LBS	X_CNBD		1	CNY	2015-09-06	2015-09-06	500000.000000	非凡资产管理35天保本对公款	2015-10-14	0.034500	2015-09-10	2015/10/15
FGAA15142B	SPT_LBS	X_CNBD		2	CNY	2015-03-03	2015-03-03	500000.000000	非凡资产管理35天增利对公款	2015-04-09	0.054000	2015-03-05	2015/12/21
FGAA15388T	SPT_LBS	X_CNBD		2	CNY	2015-06-04	2015-06-04	10000000.000000	非凡资产管理35天增利对公款	2015-07-13	0.050000	2015-06-08	2015/12/21
FSAA13197D	SPT_LBS	X_CNBD		2	CNY	2013-10-09	2013-10-09	50000.000000		2014-01-15	0.053500	2013-10-15	2015/10/15
FGAA13174T	SPT_LBS	X_CNBD	104	2	CNY	2013-11-14	2013-11-18	10000000.000000		2014-01-20	0.055000	2013-11-19	2015/10/15
FGAA15544B	SPT_LBS	X_CNBD		2	CNY	2015-08-10	2015-08-10	500000.000000	非凡资产管理双月增利对公款	2015-10-13	0.047000	2015-08-13	2015/10/15
FSAA15062B	SPT_LBS	X_CNBD		2	CNY	2015-02-05	2015-02-05	200000.000000	非凡资产管理双月增利高端款	2015-04-09	0.056000	2015-02-09	2015/12/21
FSAA13113D	SPT_LBS	X_CNBD	0	2	CNY	2013-07-25	2013-07-25	1000000.000000	非凡资产管理35天增利尊享款	2013-09-03	0.052000	2013-07-30	2015/10/15
FSAA15496A	SPT_LBS	X_CNBD		2	CNY	2015-10-16	2015-10-16	50000.000000	非凡资产管理4个月增利普通款	2016-02-22	0.048000	2015-10-19	2015/10/19
FSAA14422B	SPT_LBS	X_CNBD		2	CNY	2014-12-08	2014-12-08	200000.000000	非凡资产管理4个月增利高端款	2015-04-17	0.050500	2014-12-12	2015/10/15
FSAA16084F	SPT_LBS	X_CNBD		2	CNY	2016-02-26	2016-02-26	100000.000000	非凡资产管理半年增利普通款	2016-09-05	0.045000	2016-03-03	2016/2/25
FSAA1527HA	SPT_LBS	X_CNBD		2	CNY	2015-04-02	2015-04-02	50000.000000	非凡资产管理双月增利普通款	2015-06-09	0.054500	2015-04-09	2015/12/21
FGAA14194J	SPT_LBS	X_CNBD		2	CNY	2014-12-26	2014-12-26	500000.000000	非凡资产管理双月增利对公款	2015-02-26	0.062000	2014-12-26	2015/10/15
FSAA13299M	SPT_LBS	X_CNBD	112	2	CNY	2014-01-09	2014-01-12	50000.000000		2014-02-17	0.059000	2014-01-13	2015/10/15
FGAA15063A	SPT_LBS	X_CNBD		2	CNY	2015-01-22	2015-01-22	500000.000000	非凡资产管理双月增利对公款	2015-03-26	0.053000	2015-01-26	2015/12/21
FGAA15480E	SPT_LBS	X_CNBD		2	CNY	2015-07-06	2015-07-06	100000000.000000	非凡资产管理35天增利对公款	2015-08-10	0.052000	2015-07-06	2015/12/21
FGAA13162B	SPT_LBS	X_CNBD	101	2	CNY	2013-10-28	2013-10-30	500000.000000		2013-12-31	0.050000	2013-10-31	2015/10/15
FSAA1527QA	SPT_LBS	X_CNBD		2	CNY	2015-04-02	2015-04-02	100000.000000	非凡资产管理4个月增利普通款	2015-08-13	0.054500	2015-04-09	2015/12/21
FSAA1559PB	SPT_LBS	X_CNBD		2	CNY	2015-07-23	2015-07-23	100000.000000	非凡资产管理4个月增利普通款	2015-12-02	0.052500	2015-07-29	2015/10/15
FGAA15327A	SPT_LBS	X_CNBD		2	CNY	2015-05-07	2015-05-07	500000.000000	非凡资产管理4个月增利对公款	2015-09-14	0.051500	2015-05-11	2015/10/15
FSAA1563MB	SPT_LBS	X_CNBD		2	CNY	2015-08-07	2015-08-07	50000.000000	非凡资产管理季增利普通款	2015-11-13	0.053500	2015-08-13	2015/10/15
FGAA14023A	SPT_LBS	X_CNBD	118	2	CNY	2014-02-20	2014-02-23	500000.000000		2014-05-26	0.054000	2014-02-24	2015/10/15
FGAA16027Z	SPT_LBS	X_CNBD		2	CNY	2016-01-14	2016-01-14	100000000.000000	非凡资产管理半年增利对公款	2016-07-13	0.046000	2016-01-15	2016/1/21
FSAA1565CB	SPT_LBS	X_CNBD		2	CNY	2015-08-14	2015-08-14	50000.000000	非凡资产管理35天增利普通款	2015-09-24	0.053000	2015-08-20	2015/10/15
FSAA16110B	SPT_LBS	X_CNBD		2	CNY	2016-03-16	2016-03-16	200000.000000	非凡资产管理双月增利高端款	2016-05-23	0.043000	2016-03-21	2016/3/15
FSFA14074A	SPT_LBS	X_CNBD		2	CNY	2014-12-05	2014-12-05	50000.000000	非凡资产管理35天保本普通款	2015-01-13	0.041000	2014-12-09	2015/10/15
FGAA13126T	SPT_LBS	X_CNBD	0	2	CNY	2013-08-15	2013-08-15	10000000.000000	非凡资产管理双月增利对公款	2013-10-21	0.051000	2013-08-20	2015/10/15
FSAA14391B	SPT_LBS	X_CNBD		2	CNY	2014-11-21	2014-11-21	200000.000000	非凡资产管理季增利高端款	2015-02-26	0.051000	2014-11-24	2015/10/15
FSAA16128A	SPT_LBS	X_CNBD		2	CNY	2016-03-28	2016-03-28	50000.000000	非凡资产管理双月增利普通款	2016-06-01	0.042500	2016-04-01	2016/3/22
FSAA1517XA	SPT_LBS	X_CNBD		2	CNY	2015-02-27	2015-02-27	100000.000000	非凡资产管理半年增利普通款	2015-09-03	0.057000	2015-03-03	2015/10/15
FGAA15594A	SPT_LBS	X_CNBD		2	CNY	2015-09-24	2015-09-24	500000.000000	非凡资产管理双月增利对公款	2015-11-30	0.046000	2015-09-28	2015/10/15
FGAA16101C	SPT_LBS	X_CNBD		2	CNY	2016-03-21	2016-03-21	100000000.000000	非凡资产管理季增利对公款	2016-06-24	0.039000	2016-03-22	2016/3/23
FSAA14196A	SPT_LBS	X_CNBD		2	CNY	2014-07-02	2014-07-02	50000.000000	非凡资产管理半年增利普通款	2015-01-08	0.053500	2014-07-08	2015/10/15
FSAA13173B	SPT_LBS	X_CNBD	096	2	CNY	2013-09-18	2013-09-18	200000.000000		2013-12-27	0.053500	2013-09-27	2015/10/15
FSAA14195X	SPT_LBS	X_CNBD		2	CNY	2014-07-04	2014-07-04	50000.000000	非凡资产管理季增利普通款	2014-10-10	0.057000	2014-07-10	2015/10/15
FSAA14014G	SPT_LBS	X_CNBD	114	2	CNY	2014-01-27	2014-01-28	1000000.000000		2014-03-31	0.061500	2014-01-29	2015/10/15
FSAA15361D	SPT_LBS	X_CNBD		2	CNY	2015-07-28	2015-07-28	1000000.000000	非凡资产管理35天增利尊享款	2015-09-07	0.052500	2015-08-03	2015/10/15
FSAA15506B	SPT_LBS	X_CNBD		2	CNY	2015-10-22	2015-10-22	200000.000000	非凡资产管理双月增利高端款	2015-12-28	0.047500	2015-10-26	2015/10/20
FGAA14180A	SPT_LBS	X_CNBD		2	CNY	2014-11-20	2014-11-20	500000.000000	非凡资产管理4个月增利对公款	2015-03-31	0.049500	2014-11-25	2015/10/15
FSAA15096A	SPT_LBS	X_CNBD		2	CNY	2015-02-26	2015-02-26	50000.000000	非凡资产管理半年增利普通款	2015-08-28	0.053500	2015-02-28	2015/10/15
FSAA13144D	SPT_LBS	X_CNBD	92	2	CNY	2013-08-26	2013-08-26	1000000.000000	非凡资产管理双月增利尊享款	2013-10-28	0.051000	2013-08-28	2015/10/15
FGAA15094C	SPT_LBS	X_CNBD		2	CNY	2015-02-09	2015-02-09	100000000.000000	非凡资产管理季增利对公款	2015-05-20	0.057000	2015-02-09	2015/12/21
FSAA1533NA	SPT_LBS	X_CNBD		2	CNY	2015-04-24	2015-04-24	50000.000000	非凡资产管理季增利普通款	2015-07-30	0.055500	2015-04-30	2015/12/21
FSAA15223D	SPT_LBS	X_CNBD		2	CNY	2015-05-11	2015-05-11	1000000.000000	非凡资产管理35天增利尊享款	2015-06-18	0.054000	2015-05-14	2015/12/21
FSAA13222A	SPT_LBS	X_CNBD	102	2	CNY	2013-10-30	2013-11-03	50000.000000		2014-05-05	0.051000	2013-11-04	2015/10/15
FSAA13246N	SPT_LBS	X_CNBD	105	2	CNY	2013-11-20	2013-11-24	100000.000000		2014-05-26	0.058500	2013-11-25	2015/10/15
FSAA1525MA	SPT_LBS	X_CNBD		2	CNY	2015-03-26	2015-03-26	100000.000000	非凡资产管理季增利普通款	2015-07-01	0.056000	2015-04-01	2015/12/21
FSAA1625MC	SPT_LBS	X_CNBD		2	CNY	2016-04-08	2016-04-08	50000.000000	非凡资产管理季增利普通款	2016-07-15	0.044000	2016-04-15	2016/4/7
