核心客户号,Y107,Y170,Y130,所属机构,性别,年龄,婚姻,学历,从属行业,理财抗风险等级,客户层级,新老客户标记,五级分类,小微客户类型,消费类资产产品,纯消费性微贷标记,纯质押贷款标记,非储投资偏好,高金融资产标记,购买大额他行理财标记,大额消费标记,信用卡高还款标记,信用卡高端消费标记,优质行业标记,高代发额客户标记,潜在高端客户标记,客户贡献度,客户活跃度,客户渠道偏好,客户金融资产偏好,Rank_107
1519210417,1,0,0,高新支行,男,67.0,,,,稳健保守型,银卡,新客户,正常类,非小微客户,,,,,,,,,,,,,中贡献,较高活跃,自助设备偏好型,定存偏好型,5119
1519212244,0,0,0,永丰支行,男,35.0,,,,温和成长型,有效户,新客户,正常类,非小微客户,消费型微贷,纯消费类微贷客户,,,,,,,,,,,中贡献,较高活跃,手机银行偏好型,贷款偏好型,3766
1519212641,0,0,0,建设路支行,女,48.0,,,,积极成长型,钻卡,新客户,正常类,非小微客户,,,,非储中基金偏好,高金融资产,,,,,,,潜在高端客户,高贡献,高活跃,手机银行偏好型,基债偏好型,4879
1519235484,0,1,0,新津支行,男,30.0,,,,,银卡,新客户,正常类,非小微客户,,,,非储中保险偏好,,,,,,,,,中贡献,中活跃,手机银行偏好型,定存偏好型,1503
1519237223,0,1,1,神仙树支行,女,62.0,未婚,,,稳健保守型,银卡,新客户,正常类,非小微客户,,,,非储中理财偏好,,,,,,,,,中贡献,较高活跃,柜台偏好型,理财偏好型,3430
1519237373,0,0,0,崇州支行,男,46.0,,,,,有效户,新客户,正常类,非小微客户,,,,,,,,,,,,,较低贡献,较高活跃,POS交易偏好型,定存偏好型,287
1519237400,0,1,0,铁像寺支行,女,55.0,,,,中庸型,银卡,新客户,正常类,非小微客户,,,,非储中理财偏好,,,大额消费行为,,,,,潜在高端客户,较高贡献,较高活跃,手机银行偏好型,资产均衡型,3391
1519238606,0,1,0,建设路支行,女,41.0,,,,中庸型,银卡,新客户,正常类,非小微客户,,,,非储中保险偏好,,,,,,,,,低贡献,较高活跃,柜台偏好型,资产均衡型,2232
1519238682,0,1,0,建设路支行,男,55.0,,,,温和成长型,金卡,新客户,正常类,非小微客户,,,,非储中理财偏好,高金融资产,购买了大额他行理财,大额消费行为,,,,,潜在高端客户,较低贡献,较高活跃,自助设备偏好型,理财偏好型,259
1519238742,0,1,0,建设路支行,女,37.0,,,,稳健保守型,银卡,新客户,正常类,非小微客户,,,,非储中理财偏好,,,,,,,,,低贡献,较高活跃,柜台偏好型,理财偏好型,2250
1519243087,0,1,1,神仙树支行,女,63.0,,,,积极成长型,有效户,新客户,正常类,非小微客户,,,,非储中理财偏好,,,,,,,,,低贡献,低活跃,渠道均衡型,基债偏好型,3205
1519244545,0,0,1,金沙支行,女,39.0,,,,中庸型,银卡,新客户,正常类,非小微客户,,,,非储中理财偏好,,购买了大额他行理财,大额消费行为,,,,,潜在高端客户,中贡献,高活跃,POS交易偏好型,资产均衡型,4199
1519249192,1,0,1,营业部,女,54.0,,,,积极成长型,银卡,新客户,正常类,小微无贷户,,,,非储中理财偏好,,,,,,,,,中贡献,较高活跃,POS交易偏好型,资产均衡型,949
1519250439,0,0,0,神仙树支行,女,70.0,,,,中庸型,银卡,新客户,正常类,非小微客户,,,,非储中理财偏好,高金融资产,,,,,,,潜在高端客户,较高贡献,高活跃,网银偏好型,资产均衡型,4908
1519271393,0,1,0,新都支行,男,60.0,,,,温和成长型,有效户,新客户,正常类,非小微客户,,,,非储中保险偏好,,,,,,,,,,,,,85
1519271723,1,0,0,蜀汉支行,男,87.0,,,,非常保守型,银卡,新客户,正常类,非小微客户,,,,,,,,,,,,,中贡献,较高活跃,自助设备偏好型,定存偏好型,4291
1519272645,0,1,0,西体路支行,女,21.0,,,,,有效户,新客户,正常类,非小微客户,,,,非储中保险偏好,,,,,,,,,,,,,5359
1519273238,0,0,1,九眼桥支行,男,79.0,,,,中庸型,银卡,新客户,正常类,非小微客户,,,,非储中理财偏好,高金融资产,,,,,,,潜在高端客户,较高贡献,较高活跃,POS交易偏好型,资产均衡型,3365
1519276510,1,0,1,西体路支行,女,80.0,,,,稳健保守型,银卡,新客户,正常类,非小微客户,,,,非储中基金偏好,,,,,,,,,中贡献,较高活跃,手机银行偏好型,定存偏好型,5063
1519276808,0,0,0,九眼桥支行,女,48.0,,,,,有效户,新客户,正常类,非小微客户,,,,,,,,,,,,,低贡献,低活跃,POS交易偏好型,定存偏好型,4872
1519283351,0,0,0,新津支行,女,50.0,,,,,有效户,新客户,正常类,非小微客户,,,,,,,,,,,,,中贡献,中活跃,自助设备偏好型,定存偏好型,1701
1519301093,0,0,0,神仙树支行,女,54.0,,,,中庸型,银卡,新客户,正常类,小微无贷户,,,,非储中理财偏好,,,,,,,,,低贡献,中活跃,渠道均衡型,理财偏好型,1219
1519302910,0,0,1,都江堰支行,女,52.0,,,,温和成长型,银卡,新客户,正常类,非小微客户,,,,非储中基金偏好,,,,,,,,,低贡献,低活跃,网银偏好型,基债偏好型,1667
1519302987,0,0,0,滨江支行,女,80.0,,,,,有效户,新客户,正常类,非小微客户,,,,,,,,,,,,,低贡献,中活跃,渠道均衡型,活储偏好型,584
1519303488,0,0,0,清江支行,男,7.0,,,,,有效户,新客户,正常类,非小微客户,,,,,,,,,,,,,低贡献,低活跃,柜台偏好型,定存偏好型,3294
1519309109,0,0,1,郫县支行,女,58.0,,,,温和成长型,银卡,新客户,正常类,非小微客户,,,,非储中理财偏好,,,,,,,,,低贡献,中活跃,渠道均衡型,资产均衡型,5294
1519310241,1,0,0,金牛支行,女,50.0,,,,中庸型,银卡,新客户,正常类,非小微客户,,,,,,,,,,,,,较高贡献,低活跃,渠道均衡型,定存偏好型,4187
1519320876,1,0,0,双流支行,女,47.0,,,,稳健保守型,银卡,新客户,正常类,非小微客户,,,,非储中理财偏好,,,,,,,,,较低贡献,较高活跃,柜台偏好型,定存偏好型,1695
1519324796,1,1,1,建设路支行,女,42.0,,,,积极成长型,银卡,新客户,正常类,非小微客户,,,,非储中保险偏好,,,,,,,,,中贡献,较高活跃,柜台偏好型,资产均衡型,5246
1519325556,0,1,0,光华支行,女,68.0,,,,中庸型,银卡,新客户,正常类,非小微客户,,,,非储中理财偏好,,,,,,,,,低贡献,中活跃,手机银行偏好型,资产均衡型,3621
1519327964,0,0,0,温江支行,女,39.0,,,,,有效户,新客户,正常类,非小微客户,,,,,,,,,,,,,低贡献,低活跃,POS交易偏好型,定存偏好型,342
1519329763,0,0,0,金牛支行,男,46.0,,,,温和成长型,金卡,新客户,正常类,非小微客户,,,,非储中理财偏好,高金融资产,,,,,,,潜在高端客户,较高贡献,高活跃,手机银行偏好型,资产均衡型,2735
1519340932,0,0,0,新都支行,男,37.0,,,,,有效户,新客户,正常类,非小微客户,,,,,,,,,,,,,低贡献,中活跃,网银偏好型,基债偏好型,2983
1519341801,0,0,1,新津支行,男,32.0,,,,积极成长型,银卡,新客户,正常类,非小微客户,,,,非储中理财偏好,,,,,,,,,中贡献,较高活跃,手机银行偏好型,资产均衡型,4514
1519351949,1,0,0,崇州支行,女,33.0,,,,温和成长型,银卡,新客户,正常类,小微无贷户,,,,非储中理财偏好,,,,,,,,,中贡献,中活跃,手机银行偏好型,资产均衡型,3441
1519358187,1,0,1,滨江支行,男,71.0,,,,非常保守型,银卡,新客户,正常类,非小微客户,,,,非储中国债偏好,,,,,,,,,低贡献,中活跃,自助设备偏好型,基债偏好型,2976
1519359741,0,0,0,永丰支行,男,44.0,,,,,有效户,新客户,正常类,小微无贷户,,,,,,,,,,,,,较低贡献,高活跃,自助设备偏好型,活储偏好型,3186
1519360555,0,0,0,科华支行,男,36.0,,,,,有效户,新客户,正常类,非小微客户,消费型微贷,纯消费类微贷客户,,,,,,,,,,,中贡献,高活跃,网银偏好型,贷款偏好型,3714
1519372940,1,0,1,经开区支行,男,76.0,,,,稳健保守型,银卡,新客户,正常类,非小微客户,,,,非储中理财偏好,,,,,,,,,较低贡献,中活跃,自助设备偏好型,资产均衡型,1153
1519374613,0,0,0,崇州支行,女,46.0,,,,中庸型,钻卡,新客户,正常类,非小微客户,,,,非储中理财偏好,高金融资产,,,,,,,潜在高端客户,较高贡献,高活跃,POS交易偏好型,资产均衡型,5353
1519374961,0,0,0,西体路支行,男,54.0,,,,,有效户,新客户,正常类,非小微客户,,,,,,,,,,,高代发额客户,潜在高端客户,低贡献,高活跃,网银偏好型,活储偏好型,1449
1519378639,0,0,1,科华支行,女,72.0,,,,中庸型,无效户,新客户,正常类,非小微客户,,,,,,,,,,,,,,,,,535
1519378686,1,0,0,双流支行,女,64.0,,,,稳健保守型,银卡,新客户,正常类,非小微客户,,,,非储中理财偏好,,,,,,,,,低贡献,较高活跃,手机银行偏好型,资产均衡型,3348
1519384778,0,1,0,金牛支行,男,41.0,,,,中庸型,银卡,新客户,正常类,非小微客户,,,,非储中保险偏好,,,,,,,,,中贡献,高活跃,手机银行偏好型,资产均衡型,212
1519393171,1,0,0,锦兴支行,女,48.0,,,,中庸型,银卡,新客户,正常类,非小微客户,,,,非储中理财偏好,,,大额消费行为,,,,,潜在高端客户,较高贡献,较高活跃,渠道均衡型,资产均衡型,2933
1519399621,0,0,0,新津支行,女,53.0,,,,稳健保守型,有效户,新客户,正常类,非小微客户,,,,,,,,,,,,,较低贡献,高活跃,自助设备偏好型,定存偏好型,5579
1519404225,0,0,0,分行公用,女,35.0,,,,稳健保守型,银卡,新客户,正常类,非小微客户,,,,,,,,,,,,,中贡献,较高活跃,渠道均衡型,活储偏好型,5411
1519413252,0,1,0,郫县支行,女,40.0,,,,稳健保守型,有效户,新客户,正常类,非小微客户,,,,非储中保险偏好,,,,,,,,,低贡献,高活跃,渠道均衡型,基债偏好型,166
1519417327,0,0,0,光华支行,女,59.0,,,,,有效户,新客户,正常类,非小微客户,,,,,,,,,,从事优质行业,高代发额客户,潜在高端客户,较低贡献,较高活跃,自助设备偏好型,定存偏好型,3223
1519418561,0,0,0,九眼桥支行,女,30.0,,,,,银卡,新客户,正常类,非小微客户,,,,,,,,,,,,,低贡献,高活跃,渠道均衡型,基债偏好型,1936
1519418715,1,0,0,高新支行,男,52.0,,,,中庸型,有效户,新客户,正常类,非小微客户,,,,非储中理财偏好,,,,,,,,,低贡献,低活跃,POS交易偏好型,资产均衡型,5618
1519435925,1,1,0,营业部,男,45.0,,,,中庸型,金卡,新客户,正常类,非小微客户,,,,非储中保险偏好,高金融资产,,,,,,,潜在高端客户,中贡献,高活跃,渠道均衡型,基债偏好型,3759
1519439929,0,1,0,郫县支行,女,55.0,,,,稳健保守型,银卡,新客户,正常类,非小微客户,,,,非储中理财偏好,,,大额消费行为,,,,,潜在高端客户,低贡献,较高活跃,渠道均衡型,资产均衡型,2857
1519447209,1,0,1,荷花池支行,女,48.0,,,,积极成长型,银卡,新客户,正常类,小微无贷户,,,,非储中理财偏好,,,,,,,,,中贡献,较高活跃,手机银行偏好型,资产均衡型,1032
1519448698,0,0,0,蜀汉支行,女,61.0,,,,温和成长型,有效户,新客户,正常类,非小微客户,,,,,,,,,,,,,中贡献,高活跃,POS交易偏好型,定存偏好型,825
1519449159,0,0,0,铁像寺支行,女,32.0,,,,,银卡,新客户,正常类,非小微客户,,,,,,,,,,从事优质行业,高代发额客户,潜在高端客户,中贡献,中活跃,柜台偏好型,活储偏好型,4934
1519452218,0,0,0,铁像寺支行,女,28.0,,,,,有效户,新客户,正常类,非小微客户,,,,,,,大额消费行为,,,,高代发额客户,潜在高端客户,低贡献,较高活跃,自助设备偏好型,活储偏好型,1211
1519466369,0,0,1,都江堰支行,女,41.0,,,,温和成长型,钻卡,新客户,正常类,小微无贷户,,,,非储中基金偏好,高金融资产,,大额消费行为,,,,,潜在高端客户,高贡献,高活跃,POS交易偏好型,定存偏好型,2597
1519469833,0,0,0,崇州支行,女,55.0,,,,,有效户,新客户,正常类,小微无贷户,,,,,,,,,,,,,低贡献,中活跃,手机银行偏好型,定存偏好型,1786
1519471012,1,0,0,双流支行,男,83.0,,,,稳健保守型,有效户,新客户,正常类,非小微客户,,,,非储中理财偏好,,,,,,,,,较低贡献,较高活跃,自助设备偏好型,资产均衡型,1639
1519471073,0,0,1,滨江支行,男,53.0,,,,稳健保守型,有效户,新客户,正常类,小微有贷未结清客户,,,,非储中基金偏好,,,,,,,,,较高贡献,高活跃,手机银行偏好型,贷款偏好型,4531
1519484022,0,0,0,东风支行,女,34.0,,,,,有效户,新客户,正常类,非小微客户,住房按揭,,,,,,,,,,,,较高贡献,中活跃,网银偏好型,贷款偏好型,5178
1519488614,0,0,1,金沙支行,女,73.0,,,,稳健保守型,银卡,新客户,正常类,非小微客户,,,,非储中理财偏好,,购买了大额他行理财,大额消费行为,,,,,潜在高端客户,较低贡献,高活跃,渠道均衡型,资产均衡型,5642
1519513552,1,0,0,西体路支行,男,68.0,,,,稳健保守型,银卡,新客户,正常类,非小微客户,,,,,,,,,,,,,中贡献,较高活跃,POS交易偏好型,定存偏好型,3940
1519515659,0,0,0,荷花池支行,女,48.0,,,,,有效户,新客户,正常类,小微无贷户,,,,,,,,,,,,,低贡献,高活跃,渠道均衡型,基债偏好型,3325
1519522165,1,0,0,双流支行,男,88.0,,,,稳健保守型,银卡,新客户,正常类,非小微客户,,,,非储中理财偏好,,,,,,,,,较高贡献,中活跃,自助设备偏好型,定存偏好型,3600
1519532068,0,0,0,分行公用,男,46.0,,,,,有效户,新客户,正常类,非小微客户,,,,,,,大额消费行为,,,从事优质行业,,潜在高端客户,低贡献,高活跃,网银偏好型,活储偏好型,4859
1519532297,0,0,0,光华支行,女,64.0,,,,稳健保守型,银卡,新客户,正常类,非小微客户,,,,,,,,,,,,,中贡献,高活跃,POS交易偏好型,定存偏好型,2760
1519535716,1,0,0,科华支行,男,77.0,,,,中庸型,银卡,新客户,正常类,非小微客户,,,,,,,,,,,,,较高贡献,中活跃,自助设备偏好型,定存偏好型,4605
1519546048,1,0,0,崇州支行,女,40.0,,,,中庸型,银卡,新客户,正常类,小微无贷户,,,,非储中理财偏好,,,,,,,,,中贡献,中活跃,柜台偏好型,资产均衡型,4541
1519549263,0,0,0,铁像寺支行,女,26.0,,,,中庸型,有效户,新客户,正常类,非小微客户,,,,,,,,,,,,,低贡献,较高活跃,网银偏好型,基债偏好型,258
1519549515,0,1,0,西体路支行,男,61.0,,,,稳健保守型,银卡,新客户,正常类,非小微客户,,,,非储中理财偏好,,,,,,,,,较低贡献,较高活跃,渠道均衡型,资产均衡型,3784
1519561410,0,0,0,滨江支行,女,45.0,,,,,无效户,新客户,正常类,小微无贷户,,,,,,,大额消费行为,,,,,潜在高端客户,中贡献,较高活跃,POS交易偏好型,基债偏好型,592
1519566462,0,0,0,金牛支行,女,37.0,,,,,有效户,新客户,正常类,非小微客户,住房按揭,,,,,,,,,,,,中贡献,低活跃,手机银行偏好型,贷款偏好型,2185
1519566707,0,0,0,永丰支行,男,29.0,,,,稳健保守型,银卡,新客户,正常类,小微无贷户,,,,,,,,,,,,,较低贡献,较高活跃,网银偏好型,基债偏好型,2537
1519570840,1,1,0,东风支行,女,54.0,,,,稳健保守型,银卡,新客户,正常类,非小微客户,,,,非储中保险偏好,,,大额消费行为,,,,,潜在高端客户,较高贡献,较高活跃,柜台偏好型,定存偏好型,4154
1519574517,0,1,0,九眼桥支行,男,53.0,,,,,有效户,新客户,正常类,非小微客户,,,,非储中保险偏好,,,,,,从事优质行业,高代发额客户,潜在高端客户,低贡献,较高活跃,渠道均衡型,活储偏好型,3998
1519574542,0,0,0,九眼桥支行,女,39.0,,,,,有效户,新客户,正常类,非小微客户,,,,,,,,,,从事优质行业,高代发额客户,潜在高端客户,低贡献,较高活跃,自助设备偏好型,活储偏好型,1919
1519576086,1,0,0,建设路支行,女,39.0,,,,中庸型,银卡,新客户,正常类,非小微客户,,,,,,,,,,,,,中贡献,高活跃,POS交易偏好型,定存偏好型,3711
1519589464,0,0,0,新津支行,女,50.0,,,,,金卡,新客户,正常类,非小微客户,,,,,高金融资产,,,,,,,潜在高端客户,高贡献,中活跃,柜台偏好型,定存偏好型,3436
1519592306,1,0,0,滨江支行,女,29.0,,,,稳健保守型,银卡,新客户,正常类,小微无贷户,,,,,,,,,,,,,较高贡献,高活跃,网银偏好型,定存偏好型,2749
1519603553,1,0,0,青白江支行,男,54.0,,,,稳健保守型,银卡,新客户,正常类,非小微客户,,,,非储中理财偏好,,,,,,,,,低贡献,较高活跃,POS交易偏好型,资产均衡型,2796
1519620228,0,0,0,营业部,女,51.0,,,,,无效户,新客户,正常类,小微无贷户,,,,,,,,,,,,,,,,,1553
1519620275,0,1,0,清江支行,女,55.0,,,,稳健保守型,银卡,新客户,正常类,非小微客户,,,,非储中理财偏好,,,,,,,,,低贡献,较高活跃,渠道均衡型,资产均衡型,3299
1519625731,0,0,0,营业部,女,45.0,,,,,银卡,新客户,正常类,非小微客户,,,,,,,,,,,,,较低贡献,高活跃,网银偏好型,定存偏好型,2532
1519632557,1,0,0,永丰支行,男,59.0,,,,中庸型,有效户,新客户,正常类,小微无贷户,,,,,,,,,,,,,中贡献,低活跃,自助设备偏好型,定存偏好型,1207
1519638725,0,0,0,营业部,女,42.0,,,,温和成长型,钻卡,新客户,正常类,小微无贷户,,,,非储中理财偏好,高金融资产,,,,,,,潜在高端客户,高贡献,高活跃,网银偏好型,资产均衡型,2006
1519667802,0,0,0,西体路支行,男,54.0,,,,,有效户,新客户,正常类,非小微客户,,,,,,,大额消费行为,,,,,潜在高端客户,中贡献,高活跃,渠道均衡型,定存偏好型,782
1519669883,1,0,1,营业部,女,80.0,,,,中庸型,银卡,新客户,正常类,小微无贷户,,,,非储中理财偏好,,,,,,,,,低贡献,较高活跃,渠道均衡型,资产均衡型,2109
1519685771,0,0,0,科华支行,女,46.0,已婚,,,温和成长型,金卡,新客户,正常类,非小微客户,,,,非储中理财偏好,高金融资产,,,,,,,潜在高端客户,较高贡献,高活跃,渠道均衡型,理财偏好型,3810
1519685810,0,0,0,青白江支行,女,49.0,,,,中庸型,私人,新客户,正常类,非小微客户,,,,非储中理财偏好,高金融资产,,,,,,,潜在高端客户,高贡献,高活跃,网银偏好型,资产均衡型,3889
1519698173,0,0,1,聚龙路支行,女,39.0,,,,中庸型,银卡,新客户,正常类,非小微客户,,,,非储中理财偏好,,,,,,,,,低贡献,高活跃,渠道均衡型,资产均衡型,751
